"ProtocolName","LabelName","GroupValues","Size","Estimator","ROC_AUC","ClassificationPointType","Direction","Threshold","Accuracy","Precision","Recall"
"HCK","Activity Value","Assay Description:Inhibition of recombinant HCK by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002101, SK164, P08631, Q504R5|Standard Unit:nM","171","Smile Bernoulli NB classification","0.8243038323683489","Minimum","UP","6.785322421768094","0.7485380116959064","0.6881720430107527","0.8205128205128205"
"HCK","Activity Value","Assay Description:Inhibition of recombinant HCK by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002101, SK164, P08631, Q504R5|Standard Unit:nM","171","Smile SVC Poly classification","0.8218224427901856","Minimum","UP","6.785322421768094","0.672514619883041","0.7894736842105263","0.38461538461538464"
"HCK","Activity Value","Assay Description:Inhibition of recombinant HCK by radioactive phosphotransfer assay in presence of 10 uM ATP|Activity Type:IC50|Target Accession Numbers:NP_002101, SK164, P08631, Q504R5|Standard Unit:nM","171","Smile SVC RBF classification","0.817411083540116","Minimum","UP","6.785322421768094","0.7660818713450293","0.796875","0.6538461538461539"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile Bernoulli NB classification","0.7097222222222224","Proportion","UP","5.459771897546844","0.6261682242990654","0.4528301886792453","0.6857142857142857"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile SVC Poly classification","0.6805555555555558","Proportion","UP","5.459771897546844","0.6728971962616822","NaN","0.0"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile SVC Tanimoto classification","0.6559523809523808","Proportion","UP","5.459771897546844","0.6822429906542056","0.5263157894736842","0.2857142857142857"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:nM","107","Weka RF classification","0.6482142857142857","Proportion","UP","5.459771897546844","0.719626168224299","0.631578947368421","0.34285714285714286"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:nM","107","Weka RF on folded fp classification","0.6321428571428571","Proportion","UP","5.459771897546844","0.719626168224299","0.6923076923076923","0.2571428571428571"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile SVC RBF classification","0.5488095238095237","Proportion","UP","5.459771897546844","0.6822429906542056","0.5714285714285714","0.11428571428571428"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile Bernoulli NB classification","0.7097222222222224","Proportion","UP","5.459771897546844","0.6261682242990654","0.4528301886792453","0.6857142857142857"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile SVC Poly classification","0.679761904761905","Proportion","UP","5.459771897546844","0.6728971962616822","NaN","0.0"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile SVC Tanimoto classification","0.6527777777777777","Proportion","UP","5.459771897546844","0.6822429906542056","0.5263157894736842","0.2857142857142857"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q8IXP2_HUMAN|Standard Unit:nM","107","Weka RF classification","0.6482142857142857","Proportion","UP","5.459771897546844","0.719626168224299","0.631578947368421","0.34285714285714286"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q8IXP2_HUMAN|Standard Unit:nM","107","Weka RF on folded fp classification","0.6321428571428571","Proportion","UP","5.459771897546844","0.719626168224299","0.6923076923076923","0.2571428571428571"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Accession Numbers:NP_004963, SK186, O60674, Q8IXP2_HUMAN|Standard Unit:nM","107","Smile SVC RBF classification","0.5488095238095237","Proportion","UP","5.459771897546844","0.6822429906542056","0.5714285714285714","0.11428571428571428"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Synonyms:JAK2, Janus kinase 2, Tyrosine protein kinase 2|Standard Unit:nM","107","Smile Bernoulli NB classification","0.7097222222222224","Proportion","UP","5.459771897546844","0.6261682242990654","0.4528301886792453","0.6857142857142857"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Synonyms:JAK2, Janus kinase 2, Tyrosine protein kinase 2|Standard Unit:nM","107","Smile SVC Poly classification","0.6805555555555558","Proportion","UP","5.459771897546844","0.6728971962616822","NaN","0.0"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Synonyms:JAK2, Janus kinase 2, Tyrosine protein kinase 2|Standard Unit:nM","107","Smile SVC Tanimoto classification","0.6531746031746031","Proportion","UP","5.459771897546844","0.6822429906542056","0.5263157894736842","0.2857142857142857"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Synonyms:JAK2, Janus kinase 2, Tyrosine protein kinase 2|Standard Unit:nM","107","Weka RF classification","0.6482142857142857","Proportion","UP","5.459771897546844","0.719626168224299","0.631578947368421","0.34285714285714286"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Synonyms:JAK2, Janus kinase 2, Tyrosine protein kinase 2|Standard Unit:nM","107","Weka RF on folded fp classification","0.6321428571428571","Proportion","UP","5.459771897546844","0.719626168224299","0.6923076923076923","0.2571428571428571"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Luminescent counterscreen for inhibitors of the Janus kinase 2 mutant JAK2V617F: dose response cell-based high throughput screening assay for inhibitors of parental Ba/F3 cell viability.. (Class of assay: confirmatory) [Related pubchem assays: 1446 (Primary screen.), 1486 (Counterscreen in triplicate.), 1691 (Dose response.)]|Activity Type:IC50|Target Synonyms:JAK2, Janus kinase 2, Tyrosine protein kinase 2|Standard Unit:nM","107","Smile SVC RBF classification","0.5488095238095237","Proportion","UP","5.459771897546844","0.6822429906542056","0.5714285714285714","0.11428571428571428"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Late stage results from the probe development effort to identify inhibitors of the Janus kinase 2 mutant JAK2V617F.. (Class of assay: screening) [Related pubchem assays (depositor defined):AID1446, AID1486, AID1520, AID1521, AID1691, AID1699, AID1797] Panel member name: irf1 Inhibition (Ba/F3 cells)|Activity Type:Activity|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:um","137","Smile SVC Tanimoto classification","0.7236781609195401","Proportion","UP","5.552462005059991","0.6788321167883211","0.575","0.46"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Late stage results from the probe development effort to identify inhibitors of the Janus kinase 2 mutant JAK2V617F.. (Class of assay: screening) [Related pubchem assays (depositor defined):AID1446, AID1486, AID1520, AID1521, AID1691, AID1699, AID1797] Panel member name: irf1 Inhibition (Ba/F3 cells)|Activity Type:Activity|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:um","137","Smile SVC Poly classification","0.6963218390804595","Proportion","UP","5.552462005059991","0.635036496350365","NaN","0.0"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Late stage results from the probe development effort to identify inhibitors of the Janus kinase 2 mutant JAK2V617F.. (Class of assay: screening) [Related pubchem assays (depositor defined):AID1446, AID1486, AID1520, AID1521, AID1691, AID1699, AID1797] Panel member name: irf1 Inhibition (Ba/F3 cells)|Activity Type:Activity|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:um","137","Smile Bernoulli NB classification","0.694942528735632","Proportion","UP","5.552462005059991","0.6204379562043796","0.4861111111111111","0.7"
"JAK2","Activity Value","Assay Description:PubChem BioAssay. Late stage results from the probe development effort to identify inhibitors of the Janus kinase 2 mutant JAK2V617F.. (Class of assay: screening) [Related pubchem assays (depositor defined):AID1446, AID1486, AID1520, AID1521, AID1691, AID1699, AID1797] Panel member name: irf1 Inhibition (Ba/F3 cells)|Activity Type:Activity|Target Accession Numbers:NP_004963, SK186, O60674, Q506Q0_HUMAN, Q8IXP2_HUMAN|Standard Unit:um","137","Smile SVC RBF classification","0.6835632183908044","Proportion","UP","5.552462005059991","0.6934306569343066","0.8333333333333334","0.2"
