"GroupName","GroupValue","Size","Estimator","RMSE","Correlation"
"Target (full name)","Dual specificity protein kinase CLK3","364","RBF Smile SVM descriptors regression","6.686002160676097","0.2474521607422442"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 1A","364","Poly Smile SVM fingerprints regression","10.78990867214588","0.7629658899933675"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 1A","364","Weka RF folded fingerprints regression","11.612035769283102","0.732207383263226"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 1A","364","Elastic Net on folded fingerprints regression","12.938439088500301","0.6727930405076605"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 1A","364","RBF libSVM folded fingerprints regression","15.014053181071896","0.6337829623630094"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 1A","364","Tanimoto Smile SVM regression","15.944134777675451","0.5727679221535598"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 1A","364","Weka RF descriptors regression","13.77751435800009","0.5714429549610681"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 1A","364","RBF Smile SVM descriptors regression","16.134446404672985","0.4494283929479276"
"Target (full name)","Dual specificity tyrosine-phosphorylation-regulated kinase 1B","364","Poly Smile SVM fingerprints regression","9.574502939771202","0.8064179781735279"
"Target (full name)","Dual specificity tyrosine-phosphorylation-regulated kinase 1B","364","Weka RF folded fingerprints regression","10.590067650614458","0.7756623530267818"
"Target (full name)","Dual specificity tyrosine-phosphorylation-regulated kinase 1B","364","Elastic Net on folded fingerprints regression","12.018828997270301","0.7083421033883672"
"Target (full name)","Dual specificity tyrosine-phosphorylation-regulated kinase 1B","364","RBF libSVM folded fingerprints regression","14.25382403199045","0.6846697275379828"
"Target (full name)","Dual specificity tyrosine-phosphorylation-regulated kinase 1B","364","Weka RF descriptors regression","12.888471878419246","0.6121220538143022"
"Target (full name)","Dual specificity tyrosine-phosphorylation-regulated kinase 1B","364","Tanimoto Smile SVM regression","15.259283911486538","0.6070182492665093"
"Target (full name)","Dual specificity tyrosine-phosphorylation-regulated kinase 1B","364","RBF Smile SVM descriptors regression","15.575390478446897","0.4785765230683901"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 2","364","Poly Smile SVM fingerprints regression","6.963259905426642","0.49220504264416504"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 2","364","Weka RF folded fingerprints regression","6.8481907263048285","0.49091585776328156"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 2","364","Tanimoto Smile SVM regression","7.4482894879011825","0.45421230984750094"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 2","364","Weka RF descriptors regression","7.002966706748888","0.45169850795795813"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 2","364","RBF libSVM folded fingerprints regression","7.273773925019184","0.444773617518638"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 2","364","Elastic Net on folded fingerprints regression","7.71434409067383","0.4444691703555423"
"Target (full name)","Dual-specificity tyrosine-phosphorylation regulated kinase 2","364","RBF Smile SVM descriptors regression","7.514239682409269","0.4002808108091624"
"Target (full name)","Glycogen synthase kinase-3 alpha","364","Poly Smile SVM fingerprints regression","11.528085236280488","0.845321230360649"
"Target (full name)","Glycogen synthase kinase-3 alpha","364","Weka RF folded fingerprints regression","12.944514711345569","0.8293984414483182"
"Target (full name)","Glycogen synthase kinase-3 alpha","364","Elastic Net on folded fingerprints regression","14.053491496577577","0.772538867733274"
"Target (full name)","Glycogen synthase kinase-3 alpha","364","RBF libSVM folded fingerprints regression","17.80383447924908","0.7368686585793247"
"Target (full name)","Glycogen synthase kinase-3 alpha","364","Weka RF descriptors regression","15.06694446964073","0.728180416698688"
"Target (full name)","Glycogen synthase kinase-3 alpha","364","Tanimoto Smile SVM regression","20.169110848619287","0.6628451875830058"
"Target (full name)","Glycogen synthase kinase-3 alpha","364","RBF Smile SVM descriptors regression","19.782776674478942","0.5891882074823779"
"Target (full name)","Glycogen synthase kinase-3 beta","364","Poly Smile SVM fingerprints regression","12.289112601951377","0.8050130080150419"
"Target (full name)","Glycogen synthase kinase-3 beta","364","Weka RF folded fingerprints regression","13.479679168616064","0.7824038167846615"
"Target (full name)","Glycogen synthase kinase-3 beta","364","RBF libSVM folded fingerprints regression","17.548301546355873","0.7100839254591803"
"Target (full name)","Glycogen synthase kinase-3 beta","364","Weka RF descriptors regression","14.903314895211706","0.707083198926703"
"Target (full name)","Glycogen synthase kinase-3 beta","364","Elastic Net on folded fingerprints regression","15.587451842349058","0.7052138727956136"
"Target (full name)","Glycogen synthase kinase-3 beta","364","Tanimoto Smile SVM regression","19.504838880001362","0.649225438054747"
"Target (full name)","Glycogen synthase kinase-3 beta","364","RBF Smile SVM descriptors regression","19.11984886282591","0.5685909979955703"
"Target (full name)","Homeodomain-interacting protein kinase 1","364","Weka RF folded fingerprints regression","10.30480025999974","0.7802952687364472"
"Target (full name)","Homeodomain-interacting protein kinase 1","364","Poly Smile SVM fingerprints regression","10.260727253109309","0.7700827975604806"
"Target (full name)","Homeodomain-interacting protein kinase 1","364","RBF libSVM folded fingerprints regression","14.178512744863228","0.6512021786826184"
"Target (full name)","Homeodomain-interacting protein kinase 1","364","Elastic Net on folded fingerprints regression","14.047712755822353","0.6414941885237274"
"Target (full name)","Homeodomain-interacting protein kinase 1","364","Weka RF descriptors regression","13.007704341682722","0.5970282665539217"
"Target (full name)","Homeodomain-interacting protein kinase 1","364","Tanimoto Smile SVM regression","15.381305399679535","0.5263869301699423"
"Target (full name)","Homeodomain-interacting protein kinase 1","364","RBF Smile SVM descriptors regression","15.738608304009995","0.3638939772398372"
"Target (full name)","Homeodomain-interacting protein kinase 4","364","Poly Smile SVM fingerprints regression","10.699986903803426","0.7189799314058145"
"Target (full name)","Homeodomain-interacting protein kinase 4","364","Weka RF folded fingerprints regression","11.113595800675085","0.7093835304711495"
"Target (full name)","Homeodomain-interacting protein kinase 4","364","RBF libSVM folded fingerprints regression","13.84077465601696","0.5876526025928507"
"Target (full name)","Homeodomain-interacting protein kinase 4","364","Weka RF descriptors regression","12.559294596467776","0.5802380573614884"
"Target (full name)","Homeodomain-interacting protein kinase 4","364","Elastic Net on folded fingerprints regression","13.66062131720661","0.5765152171394424"
"Target (full name)","Homeodomain-interacting protein kinase 4","364","Tanimoto Smile SVM regression","14.813970259805984","0.4753488738228055"
"Target (full name)","Homeodomain-interacting protein kinase 4","364","RBF Smile SVM descriptors regression","14.75373013042148","0.4303037347614769"
"Target (full name)","c-Jun N-terminal kinase 2","364","Poly Smile SVM fingerprints regression","8.403048976383348","0.7093037405954014"
"Target (full name)","c-Jun N-terminal kinase 2","364","Weka RF folded fingerprints regression","9.026812268335874","0.6678608195240179"
"Target (full name)","c-Jun N-terminal kinase 2","364","RBF libSVM folded fingerprints regression","10.818756372886062","0.5269765180755571"
"Target (full name)","c-Jun N-terminal kinase 2","364","Elastic Net on folded fingerprints regression","11.240851059393782","0.5164798746989498"
"Target (full name)","c-Jun N-terminal kinase 2","364","Weka RF descriptors regression","10.268553775608153","0.5096275598905168"
"Target (full name)","c-Jun N-terminal kinase 2","364","Tanimoto Smile SVM regression","11.490258422158453","0.4690198592192136"
"Target (full name)","c-Jun N-terminal kinase 2","364","RBF Smile SVM descriptors regression","11.486673645424542","0.3951957882438659"
"Target (full name)","MAP kinase ERK2","364","Weka RF folded fingerprints regression","5.304985458522843","0.36688975902571186"
"Target (full name)","MAP kinase ERK2","364","Poly Smile SVM fingerprints regression","5.47741380811309","0.36228950753456446"
"Target (full name)","MAP kinase ERK2","364","Elastic Net on folded fingerprints regression","6.132960816081424","0.3236434054341426"
"Target (full name)","MAP kinase ERK2","364","Weka RF descriptors regression","5.430839620356654","0.31885916739818354"
"Target (full name)","MAP kinase ERK2","364","RBF libSVM folded fingerprints regression","5.540163174401568","0.24824504206861506"
"Target (full name)","MAP kinase ERK2","364","RBF Smile SVM descriptors regression","5.611300532403215","0.19258456846283756"
"Target (full name)","MAP kinase ERK2","364","Tanimoto Smile SVM regression","5.629043446557069","0.17537194147549467"
"Target (full name)","MAP kinase ERK1","364","Weka RF descriptors regression","4.450929731051094","0.20431194161407012"
"Target (full name)","MAP kinase ERK1","364","RBF Smile SVM descriptors regression","4.535874402385408","0.13801454514201317"
"Target (full name)","MAP kinase ERK1","364","Elastic Net on folded fingerprints regression","4.889610336386722","0.12919906844554435"
"Target (full name)","MAP kinase ERK1","364","RBF libSVM folded fingerprints regression","4.560192110906845","0.11332250143242022"
"Target (full name)","MAP kinase ERK1","364","Tanimoto Smile SVM regression","4.5634460176518425","0.07417395747886793"
"Target (full name)","MAP kinase ERK1","364","Poly Smile SVM fingerprints regression","4.955317548810002","0.06938922964610574"
"Target (full name)","MAP kinase ERK1","364","Weka RF folded fingerprints regression","4.643999647677942","0.06195811065958057"
"Target (full name)","Serine/threonine-protein kinase SRPK3","364","Weka RF descriptors regression","3.115597739558731","0.6390569811765521"
"Target (full name)","Serine/threonine-protein kinase SRPK3","364","Weka RF folded fingerprints regression","3.289301111052476","0.5881389320853171"
"Target (full name)","Serine/threonine-protein kinase SRPK3","364","Poly Smile SVM fingerprints regression","3.74116518300323","0.5265273927846786"
"Target (full name)","Serine/threonine-protein kinase SRPK3","364","RBF libSVM folded fingerprints regression","3.733498967730275","0.4059270423496407"
"Target (full name)","Serine/threonine-protein kinase SRPK3","364","RBF Smile SVM descriptors regression","3.809203965400659","0.36395085932940346"
"Target (full name)","Serine/threonine-protein kinase SRPK3","364","Elastic Net on folded fingerprints regression","5.038224506706485","0.29997100322853787"
"Target (full name)","Serine/threonine-protein kinase SRPK3","364","Tanimoto Smile SVM regression","3.918889530064368","0.29236140407149713"
